Date;Time;Latitude;Longitude;Altitude;Satellites;HDOP;PDOP;Temperature;Speed;TTFF;SNR;tbd
06/08/2018,;22:05:13;16.34324;-89.4239083;622;6;1.0;1.3,;30;8;0;;
06/08/2018,;23:43:13;16.3434767;-89.4240417;502;6;1.1;1.4,;30;26;0;;
06/08/2018,;23:58:24;16.3439267;-89.424045;480;7;1.0;1.3,;30;11;0;;
06/09/2018,;00:13:39;16.34401;-89.4242267;474;8;0.9;1.3,;30;13;0;;
06/09/2018,;00:28:47;16.3438333;-89.4240867;396;7;1.0;1.3,;30;7;0;;
06/09/2018,;00:43:55;16.3437417;-89.424435;552;6;1.2;1.5,;30;7;0;;
06/09/2018,;00:59:03;16.3437967;-89.4243967;502;7;1.0;1.3,;31;7;0;;
06/09/2018,;01:14:22;16.3438283;-89.42413;464;7;1.0;1.3,;31;17;0;;
06/09/2018,;01:46:34;16.343665;-89.4243233;508;7;1.0;1.3,;29;41;0;;
06/09/2018,;02:52:31;16.343805;-89.42375;564;6;1.4;1.7,;30;63;0;;
06/09/2018,;03:08:01;16.3436767;-89.424595;506;6;1.9;2.1,;30;28;0;;
06/09/2018,;03:23:36;16.3438983;-89.4241867;508;7;1.2;1.4,;29;34;0;;
06/09/2018,;03:38:47;16.3437917;-89.424195;490;7;0.9;1.2,;30;10;0;;
06/09/2018,;03:54:04;16.3437733;-89.42391;518;5;1.5;1.7,;29;16;0;;
06/09/2018,;04:09:17;16.3438917;-89.42433;502;7;1.0;1.3,;29;12;0;;
06/09/2018,;04:24:49;16.3437633;-89.4238067;246;6;1.0;1.4,;28;31;0;;
06/09/2018,;04:40:49;16.3439683;-89.4242967;526;6;1.1;1.4,;28;58;0;;
06/09/2018,;05:28:54;16.3438867;-89.4244183;482;7;1.3;1.5,;28;3;0;;
06/09/2018,;05:44:13;16.3435817;-89.424425;490;6;1.7;1.9,;29;18;0;;
06/09/2018,;05:59:20;16.34369;-89.42434;468;6;1.3;1.6,;29;7;0;;
06/09/2018,;06:14:49;16.343595;-89.4243017;558;7;1.0;1.3,;29;27;0;;
06/09/2018,;06:30:13;16.34376;-89.4246533;464;7;1.0;1.4,;30;23;0;;
06/09/2018,;06:45:19;16.34373;-89.4245717;454;6;1.3;1.6,;28;6;0;;
06/09/2018,;07:00:32;16.3438017;-89.4242383;516;6;1.3;1.6,;27;11;0;;
06/09/2018,;07:16:23;16.3440067;-89.4241867;500;7;1.6;1.8,;27;51;0;;
06/09/2018,;07:31:31;16.343825;-89.424335;524;7;1.2;1.5,;27;7;0;;
06/09/2018,;07:47:02;16.3437517;-89.42431;570;7;0.9;1.3,;28;30;0;;
06/09/2018,;08:02:07;16.3438067;-89.4243767;470;6;1.9;2.1,;29;4;0;;
06/09/2018,;08:17:19;16.34419;-89.4237833;586;9;0.9;1.2,;28;11;0;;
06/09/2018,;08:32:24;16.343935;-89.4244917;474;5;1.6;1.8,;28;4;0;;
06/09/2018,;08:47:32;16.3438683;-89.4241733;500;6;1.2;1.5,;27;6;0;;
06/09/2018,;09:02:38;16.3437683;-89.4243683;526;6;1.1;1.4,;27;6;0;;
06/09/2018,;09:17:45;16.3437083;-89.4242417;486;6;1.4;1.7,;28;6;0;;
06/09/2018,;09:32:53;16.3437983;-89.4242067;500;7;1.2;1.5,;28;6;0;;
06/09/2018,;09:48:02;16.343815;-89.424345;480;9;1.0;1.3,;28;9;0;;
06/09/2018,;10:03:06;16.3439683;-89.4245083;454;8;0.9;1.2,;27;3;0;;
06/09/2018,;10:18:12;16.3437267;-89.4243767;498;6;1.2;1.5,;27;6;0;;
06/09/2018,;10:33:21;16.3437533;-89.424625;540;6;1.3;1.6,;27;8;0;;
06/09/2018,;11:04:56;16.3433517;-89.4245083;418;6;1.6;1.9,;28;3;0;;
06/09/2018,;11:20:08;16.3438033;-89.4242;520;6;1.5;1.8,;28;11;0;;
06/09/2018,;11:35:25;16.343705;-89.424055;520;6;1.1;1.4,;28;16;0;;
06/09/2018,;11:50:35;16.3435583;-89.42429;518;6;1.3;1.5,;28;10;0;;
06/09/2018,;12:06:23;16.3440567;-89.4243967;472;7;1.1;1.4,;28;46;0;;
06/09/2018,;12:21:37;16.3434717;-89.4242783;516;6;1.1;1.4,;28;13;0;;
06/09/2018,;12:36:52;16.3437333;-89.4243733;524;6;1.1;1.4,;28;15;0;;
06/09/2018,;12:52:14;16.34365;-89.424275;464;7;1.0;1.3,;28;21;0;;
06/09/2018,;13:07:31;16.3432217;-89.423675;596;6;1.4;1.7,;29;16;0;;
06/09/2018,;13:23:00;16.3437617;-89.4238883;450;6;1.1;1.4,;29;27;0;;
06/09/2018,;13:38:21;16.3439283;-89.4242733;492;6;1.1;1.4,;29;20;0;;
06/09/2018,;13:53:31;16.3433217;-89.4236733;350;6;1.1;1.4,;29;10;0;;
06/09/2018,;14:08:50;16.3440783;-89.4245;486;6;1.1;1.4,;30;18;0;;
06/09/2018,;14:24:36;16.3437667;-89.4244817;572;6;1.1;1.4,;30;45;0;;
06/09/2018,;14:40:03;16.3438633;-89.424205;506;7;0.9;1.2,;30;26;0;;
06/09/2018,;14:55:21;16.3438467;-89.42429;568;6;1.2;1.5,;30;17;0;;
06/09/2018,;15:11:01;16.3441717;-89.424485;466;6;1.0;1.3,;30;38;0;;
06/09/2018,;15:26:05;16.3440117;-89.4243483;514;8;0.9;1.3,;30;4;0;;
06/09/2018,;15:41:15;16.3439133;-89.424345;512;7;1.0;1.3,;30;9;0;;
06/09/2018,;15:56:46;16.34368;-89.4241867;508;7;1.0;1.4,;30;31;0;;
06/09/2018,;16:12:04;16.3434017;-89.4240933;500;6;1.1;1.4,;29;16;0;;
06/09/2018,;16:27:53;16.343565;-89.42472;574;6;1.2;1.5,;30;48;0;;
06/09/2018,;16:43:15;16.3438817;-89.424035;508;7;1.1;1.4,;31;21;0;;
06/09/2018,;16:58:35;16.34324;-89.4246133;402;7;1.8;2.0,;31;19;0;;
06/09/2018,;17:13:45;16.34342;-89.4236283;396;6;1.3;1.6,;31;9;0;;
06/09/2018,;17:29:24;16.3442333;-89.4245283;524;7;1.4;1.7,;32;39;0;;
06/09/2018,;17:44:33;16.3438867;-89.4241333;498;6;1.5;1.8,;32;7;0;;
06/09/2018,;19:05:58;16.3438;-89.42442;500;8;0.9;1.2,;31;22;0;;
06/09/2018,;19:22:05;16.3438517;-89.4245017;596;6;1.2;1.6,;31;63;0;;
06/09/2018,;20:10:26;16.3440567;-89.4242317;516;7;0.9;1.2,;30;19;0;;
06/09/2018,;21:48:43;16.34375;-89.4245017;566;5;1.1;1.5,;30;43;0;;
06/09/2018,;22:37:19;16.3438017;-89.4242767;538;6;1.1;1.4,;31;34;0;;
06/09/2018,;22:52:52;16.3435183;-89.4242867;538;5;1.2;1.4,;30;31;0;;
06/09/2018,;23:08:26;16.3439467;-89.423755;628;6;1.2;1.5,;30;33;0;;
06/09/2018,;23:24:37;16.3437683;-89.4243233;522;6;1.2;1.4,;30;63;0;;
06/09/2018,;23:39:47;16.3436267;-89.4242333;506;6;1.2;1.5,;30;10;0;;
06/09/2018,;23:54:51;16.3440367;-89.4238233;468;6;1.3;1.6,;30;3;0;;
06/10/2018,;00:10:02;16.34372;-89.424085;374;7;1.1;1.4,;29;11;0;;
06/10/2018,;00:41:43;16.343515;-89.4241233;352;6;1.1;1.5,;30;9;0;;
06/10/2018,;00:56:52;16.34362;-89.4242583;374;7;1.0;1.4,;29;7;0;;
06/10/2018,;01:12:13;16.3439567;-89.4243467;402;6;1.1;1.4,;29;20;0;;
06/10/2018,;01:27:19;16.3436133;-89.4242067;488;6;1.2;1.5,;29;5;0;;
06/10/2018,;01:42:29;16.3437717;-89.4242633;508;6;1.2;1.5,;30;9;0;;
06/10/2018,;01:57:40;16.3438917;-89.4244017;530;8;1.0;1.3,;30;11;0;;
06/10/2018,;02:12:56;16.344155;-89.4241167;524;6;1.5;1.8,;30;15;0;;
06/10/2018,;02:28:05;16.343555;-89.424645;532;8;0.9;1.1,;29;9;0;;
06/10/2018,;02:43:13;16.3433733;-89.4245733;512;6;1.4;1.7,;29;7;0;;
06/10/2018,;02:58:21;16.3437067;-89.42464;472;7;1.0;1.3,;29;8;0;;
06/10/2018,;03:13:35;16.3436383;-89.4245167;450;8;0.9;1.2,;29;13;0;;
06/10/2018,;03:28:47;16.3437667;-89.4242433;480;6;1.1;1.4,;29;11;0;;
06/10/2018,;03:44:07;16.3440483;-89.4241983;444;6;1.0;1.3,;30;18;0;;
06/10/2018,;03:59:25;16.3438;-89.424255;428;6;1.2;1.5,;30;17;0;;
06/10/2018,;04:14:37;16.34421;-89.4239233;318;6;1.1;1.5,;28;11;0;;
06/10/2018,;04:30:50;16.3440367;-89.424555;506;6;1.2;1.5,;29;63;0;;
06/10/2018,;05:02:25;16.34377;-89.42459;510;6;1.1;1.4,;29;4;0;;
06/10/2018,;05:17:31;16.3440017;-89.4242833;490;6;1.5;1.7,;29;6;0;;
06/10/2018,;05:32:43;16.3431133;-89.4239233;388;6;1.7;1.9,;29;11;0;;
06/10/2018,;05:47:53;16.343555;-89.4241517;426;7;1.0;1.4,;30;8;0;;
06/10/2018,;06:02:57;16.3437167;-89.4244267;458;7;1.4;1.7,;29;3;0;;
06/10/2018,;06:18:11;16.3439333;-89.4244133;486;7;1.3;1.6,;28;13;0;;
06/10/2018,;06:33:29;16.3437967;-89.4244517;508;6;1.1;1.4,;30;16;0;;
06/10/2018,;06:48:43;16.3440167;-89.4245933;482;7;1.0;1.3,;30;13;0;;
06/10/2018,;07:03:49;16.34375;-89.4243667;486;8;0.9;1.2,;29;6;0;;
06/10/2018,;07:19:02;16.3439233;-89.42423;558;6;1.1;1.4,;30;11;0;;
06/10/2018,;07:34:39;16.34365;-89.42465;592;7;1.0;1.3,;30;36;0;;
06/10/2018,;07:49:58;16.3435217;-89.4244;502;6;1.5;1.8,;28;17;0;;
06/10/2018,;08:05:18;16.343535;-89.424415;492;6;1.5;1.8,;28;20;0;;
06/10/2018,;08:20:30;16.3439;-89.4244133;508;7;1.3;1.6,;28;10;0;;
06/10/2018,;08:35:43;16.343335;-89.4240167;572;7;1.2;1.5,;28;12;0;;
06/10/2018,;08:50:56;16.3439033;-89.42423;520;6;1.1;1.4,;28;12;0;;
06/10/2018,;09:06:35;16.3436433;-89.4238133;486;6;1.5;1.7,;28;37;0;;
06/10/2018,;09:22:34;16.3437417;-89.4243417;498;4;3.5;3.7,;27;58;0;;
06/10/2018,;09:54:19;16.3439867;-89.4244583;600;6;1.3;1.6,;28;14;0;;
06/10/2018,;10:10:32;16.3437983;-89.424355;502;6;1.4;2.8,;28;63;0;;
06/10/2018,;10:25:40;16.3437883;-89.4243833;502;7;1.3;1.5,;28;7;0;;
06/10/2018,;10:41:27;16.3443167;-89.4246667;466;7;1.2;1.4,;28;46;0;;
06/10/2018,;10:56:45;16.343675;-89.4243933;518;8;1.3;1.5,;30;17;0;;
06/10/2018,;11:11:50;16.3433967;-89.424325;580;6;1.8;2.0,;30;5;0;;
06/10/2018,;11:27:05;16.3438233;-89.42466;548;9;0.8;1.1,;30;13;0;;
06/10/2018,;11:42:19;16.343675;-89.42437;550;7;1.0;1.3,;28;13;0;;
06/10/2018,;11:57:35;16.3438183;-89.424115;542;7;1.0;1.4,;26;15;0;;
06/10/2018,;12:12:52;16.343895;-89.4240283;536;6;1.4;1.6,;27;16;0;;
06/10/2018,;12:28:49;16.3437433;-89.4247867;472;7;1.1;1.4,;29;56;0;;
06/10/2018,;12:44:21;16.3439483;-89.424505;518;7;1.1;1.4,;30;32;0;;
06/10/2018,;12:59:46;16.3436633;-89.424085;436;8;1.0;1.3,;28;25;0;;
06/10/2018,;13:48:07;16.3444533;-89.42453;578;6;1.5;1.8,;30;18;0;;
06/10/2018,;14:03:22;16.34387;-89.4244233;488;6;1.1;1.4,;29;15;0;;
06/10/2018,;14:18:59;16.34397;-89.4242083;430;6;1.4;1.6,;29;36;0;;
06/10/2018,;14:34:14;16.3435267;-89.4247133;468;7;0.9;1.2,;30;13;0;;
06/10/2018,;14:49:20;16.3442217;-89.4242883;486;8;0.9;1.2,;28;6;0;;
06/10/2018,;15:04:38;16.3436317;-89.4242233;482;7;1.0;1.3,;29;17;0;;
06/10/2018,;15:20:02;16.3437967;-89.4243433;502;6;1.0;1.4,;30;23;0;;
06/10/2018,;15:35:15;16.3437233;-89.424315;496;6;1.1;1.4,;30;12;0;;
06/10/2018,;15:50:46;16.3441483;-89.4244183;472;6;1.0;1.4,;30;30;0;;
06/10/2018,;17:29:44;16.3439617;-89.4243767;498;7;1.3;1.5,;30;63;0;;
06/10/2018,;17:45:56;16.343475;-89.4242717;474;6;2.3;2.5,;30;63;0;;
06/10/2018,;18:01:18;16.343875;-89.4242683;516;6;1.4;1.7,;30;21;0;;
06/10/2018,;18:16:24;16.3441017;-89.42447;506;7;1.7;1.9,;30;6;0;;
06/10/2018,;19:38:55;16.3437533;-89.4243083;494;6;1.0;1.3,;30;63;0;;
06/10/2018,;19:54:26;16.3440067;-89.4242367;498;6;1.1;1.3,;29;30;0;;
06/10/2018,;20:10:01;16.34418;-89.42401;558;4;2.1;2.3,;30;33;0;;
06/10/2018,;20:25:56;16.3440333;-89.4240683;518;5;1.6;1.9,;30;55;0;;
06/10/2018,;20:41:31;16.3436283;-89.4242;488;4;5.8;5.8,;30;33;0;;
06/10/2018,;20:57:13;16.343825;-89.42439;452;5;1.2;1.5,;30;41;0;;
06/10/2018,;22:18:54;16.34385;-89.4242983;518;7;0.9;1.3,;30;38;0;;
06/10/2018,;22:34:26;16.3436383;-89.4243217;514;6;1.3;1.5,;30;31;0;;
06/10/2018,;22:49:43;16.3440533;-89.4243267;434;7;1.3;1.6,;30;16;0;;
06/10/2018,;23:04:53;16.3438567;-89.4242767;508;7;1.3;1.6,;30;9;0;;
06/10/2018,;23:19:58;16.3436317;-89.424935;612;5;1.5;1.8,;30;4;0;;
06/10/2018,;23:35:05;16.34392;-89.4242683;496;7;1.1;1.5,;30;6;0;;
06/10/2018,;23:50:27;16.343895;-89.4243317;496;8;0.9;1.2,;30;20;0;;
06/11/2018,;00:06:01;16.3439517;-89.424385;502;5;1.3;1.5,;30;33;0;;
06/11/2018,;00:21:20;16.3437667;-89.42448;494;6;1.2;1.5,;30;18;0;;
06/11/2018,;00:36:38;16.3438417;-89.4241967;496;7;0.9;1.3,;30;17;0;;
06/11/2018,;00:51:45;16.343615;-89.4242083;488;7;1.0;1.3,;29;5;0;;
06/11/2018,;01:08:05;16.3439883;-89.424355;534;6;1.6;4.0,;28;63;0;;
06/11/2018,;01:56:15;16.3439233;-89.4243017;586;6;0.9;1.3,;30;8;0;;
06/11/2018,;02:11:24;16.3435433;-89.4245433;534;7;1.3;1.6,;28;7;0;;
06/11/2018,;02:26:30;16.3437583;-89.4244417;546;8;1.1;1.3,;28;6;0;;
06/11/2018,;02:41:39;16.3438017;-89.4241217;542;8;0.9;1.1,;29;8;0;;
06/11/2018,;02:56:50;16.3437633;-89.4241633;554;7;1.0;1.3,;29;10;0;;
06/11/2018,;04:01:39;16.3435483;-89.4243583;522;6;1.2;1.5,;30;16;0;;
06/11/2018,;04:16:59;16.3438633;-89.4246583;434;7;1.0;1.3,;29;19;0;;
06/11/2018,;04:32:10;16.3436967;-89.4247567;570;6;1.2;1.5,;30;11;0;;
06/11/2018,;04:47:22;16.34384;-89.424395;508;6;1.3;1.6,;28;10;0;;
06/11/2018,;05:03:47;16.343855;-89.4242133;478;6;1.2;1.5,;30;63;0;;
06/11/2018,;05:18:52;16.3437033;-89.4246333;502;7;1.2;1.5,;29;3;0;;
06/11/2018,;05:50:28;16.3436983;-89.4243733;466;6;2.0;2.2,;28;4;0;;
06/11/2018,;06:05:43;16.3436267;-89.4242817;440;7;1.1;1.4,;28;14;0;;
06/11/2018,;06:21:19;16.3438417;-89.424365;494;9;0.8;1.2,;27;35;0;;
06/11/2018,;06:36:23;16.3441083;-89.4244683;548;5;2.4;2.6,;28;3;0;;
06/11/2018,;06:51:27;16.3437933;-89.4244583;518;5;2.1;2.3,;28;3;0;;
06/11/2018,;07:06:32;16.3439833;-89.4246167;510;9;0.8;1.1,;27;4;0;;
06/11/2018,;07:21:37;16.3437817;-89.4245733;542;8;1.0;1.3,;27;4;0;;
06/11/2018,;07:36:42;16.3438217;-89.4244617;510;6;1.5;1.7,;26;4;0;;
06/11/2018,;07:51:49;16.3438;-89.4244967;504;7;1.4;1.7,;26;6;0;;
06/11/2018,;08:07:01;16.3441367;-89.424265;554;6;1.7;1.9,;26;11;0;;
06/11/2018,;08:22:07;16.3438317;-89.4236967;620;6;2.1;2.2,;26;5;0;;
06/11/2018,;08:38:02;16.3440433;-89.4242767;476;6;2.4;2.6,;28;54;0;;
06/11/2018,;09:10:10;16.34385;-89.424245;500;5;1.8;2.1,;29;36;0;;
06/11/2018,;09:25:16;16.3439717;-89.4245817;518;6;1.1;1.5,;30;5;0;;
06/11/2018,;09:40:22;16.3439983;-89.424495;528;6;1.2;1.5,;30;5;0;;
06/11/2018,;09:55:32;16.34392;-89.4243933;524;6;1.4;1.6,;30;9;0;;
06/11/2018,;10:10:41;16.3438617;-89.4243533;544;7;1.4;1.7,;30;7;0;;
06/11/2018,;10:25:55;16.34411;-89.42424;510;6;1.1;1.5,;30;13;0;;
06/11/2018,;10:41:10;16.343865;-89.424255;512;9;0.9;1.2,;28;13;0;;
06/11/2018,;10:56:16;16.3438833;-89.42421;464;6;1.6;1.8,;27;6;0;;
06/11/2018,;11:28:00;16.343765;-89.4242667;528;11;0.7;1.0,;26;13;0;;
06/11/2018,;11:43:12;16.3434917;-89.4240117;596;6;1.2;1.6,;26;11;0;;
06/11/2018,;11:58:53;16.3436033;-89.4239233;562;8;0.9;1.3,;29;41;0;;
06/11/2018,;12:14:09;16.3441017;-89.424405;434;6;1.1;1.5,;30;15;0;;
06/11/2018,;12:29:25;16.3439483;-89.4245767;300;5;1.4;1.7,;29;15;0;;
06/11/2018,;12:44:57;16.3438817;-89.4240517;546;6;1.2;1.5,;30;31;0;;
06/11/2018,;13:00:16;16.3438617;-89.4242267;460;6;1.0;1.3,;32;19;0;;
06/11/2018,;13:15:36;16.3441433;-89.4245217;522;7;1.0;1.3,;31;19;0;;
06/11/2018,;13:30:57;16.34393;-89.4243033;446;6;1.1;1.4,;30;20;0;;
06/11/2018,;13:46:06;16.34414;-89.4247517;538;8;1.0;1.3,;30;8;0;;
06/11/2018,;14:01:11;16.3439233;-89.4245717;506;6;1.6;1.8,;30;4;0;;
06/11/2018,;14:16:18;16.3438117;-89.4245833;482;8;1.0;1.2,;31;6;0;;
06/11/2018,;14:31:45;16.34396;-89.42441;512;8;0.8;1.1,;31;26;0;;
06/11/2018,;14:46:50;16.34414;-89.424165;518;8;1.2;1.4,;31;4;0;;
06/11/2018,;15:02:31;16.3439967;-89.4245267;524;11;0.8;1.1,;31;40;0;;
06/11/2018,;15:17:36;16.3437117;-89.4245617;438;6;1.4;1.7,;32;4;0;;
06/11/2018,;15:33:06;16.3437783;-89.424315;484;6;1.3;1.5,;32;28;0;;
06/11/2018,;15:48:17;16.3438633;-89.4244433;516;6;1.1;1.5,;31;10;0;;
06/11/2018,;16:03:28;16.343835;-89.424505;468;7;1.2;1.5,;30;10;0;;
06/11/2018,;16:18:50;16.34375;-89.4243733;492;6;1.1;1.5,;31;21;0;;
06/11/2018,;16:34:05;16.3437883;-89.4243833;480;7;1.2;1.5,;31;13;0;;
06/11/2018,;17:05:45;16.3440917;-89.4246917;590;7;1.5;1.7,;31;9;0;;
06/11/2018,;17:38:30;16.34398;-89.4242833;532;6;1.4;1.7,;32;63;0;;
06/11/2018,;18:11:19;16.3439833;-89.4242683;548;6;1.2;1.6,;31;63;0;;
06/11/2018,;18:43:03;16.3438733;-89.42441;500;9;0.8;1.2,;32;13;0;;
06/11/2018,;18:58:23;16.34395;-89.424315;502;6;1.1;1.4,;30;18;0;;
06/11/2018,;19:13:37;16.343895;-89.4243717;560;7;0.9;1.2,;31;13;0;;
06/11/2018,;19:28:55;16.3439567;-89.42429;460;6;1.0;1.3,;32;16;0;;
06/11/2018,;21:56:56;16.343715;-89.42455;442;6;0.9;1.3,;32;56;0;;
06/11/2018,;22:12:40;16.3280567;-89.4180717;-1466;5;1.2;1.5,;32;43;0;;
06/11/2018,;22:28:18;16.3441767;-89.42426;390;4;1.8;2.0,;31;37;0;;
06/11/2018,;23:33:21;16.3439517;-89.4242567;508;7;1.3;1.5,;30;31;0;;
06/11/2018,;23:48:37;16.3436283;-89.4235517;610;9;0.7;1.0,;30;16;0;;
06/12/2018,;00:04:00;16.3439933;-89.4241933;496;8;1.0;1.3,;31;22;0;;
06/12/2018,;00:19:22;16.3438617;-89.4242517;464;7;1.0;1.3,;30;20;0;;
06/12/2018,;00:34:28;16.34386;-89.4241167;544;5;1.4;1.7,;30;5;0;;
06/12/2018,;00:49:44;16.3436883;-89.424115;542;6;1.1;1.5,;29;16;0;;
06/12/2018,;01:05:06;16.3437467;-89.4239467;640;8;1.0;2.8,;30;20;0;;
06/12/2018,;01:20:14;16.3437233;-89.4239517;570;6;1.3;1.6,;29;7;0;;
06/12/2018,;01:35:21;16.3436567;-89.4241333;558;7;1.1;1.4,;29;6;0;;
06/12/2018,;01:50:27;16.3438833;-89.4241;564;6;0.9;1.3,;29;6;0;;
06/12/2018,;02:05:54;16.3439533;-89.4240383;568;6;1.5;1.7,;30;25;0;;
06/12/2018,;03:27:00;16.3436683;-89.4241817;448;7;1.0;1.3,;30;3;0;;
06/12/2018,;03:42:10;16.343545;-89.4243883;452;6;1.3;1.6,;30;10;0;;
06/12/2018,;03:57:40;16.3437367;-89.42427;446;6;1.3;1.6,;30;28;0;;
06/12/2018,;04:12:45;16.343855;-89.4244433;440;7;1.0;1.3,;29;5;0;;
06/12/2018,;04:27:59;16.3436733;-89.424495;474;7;1.0;1.3,;30;13;0;;
06/12/2018,;04:43:05;16.34372;-89.425125;562;6;1.4;1.6,;29;6;0;;
06/12/2018,;04:58:19;16.3435833;-89.424065;444;9;0.8;1.2,;29;13;0;;
06/12/2018,;05:14:20;16.343895;-89.4245017;524;7;0.9;1.2,;30;60;0;;
06/12/2018,;05:29:26;16.3431817;-89.424125;420;8;1.0;1.3,;30;5;0;;
06/12/2018,;05:44:30;16.3440383;-89.4247117;514;6;2.0;2.2,;30;3;0;;
06/12/2018,;05:59:36;16.3437833;-89.4245317;498;6;2.4;2.6,;30;5;0;;
06/12/2018,;06:14:41;16.3436517;-89.42451;536;6;1.3;1.6,;30;4;0;;
06/12/2018,;06:29:47;16.3437817;-89.424505;526;10;0.8;1.1,;29;6;0;;
06/12/2018,;06:44:52;16.3438783;-89.4245717;506;8;0.9;1.2,;28;3;0;;
06/12/2018,;07:00:02;16.343765;-89.424545;522;8;0.9;1.2,;30;10;0;;
06/12/2018,;07:15:13;16.343685;-89.4244517;518;8;1.0;1.3,;30;9;0;;
06/12/2018,;07:30:19;16.34364;-89.4243467;494;7;1.1;1.4,;30;6;0;;
06/12/2018,;07:45:55;16.3439367;-89.4245;544;6;1.0;1.3,;30;35;0;;
06/12/2018,;08:34:06;16.3438617;-89.424285;490;9;0.9;1.3,;30;9;0;;
06/12/2018,;08:49:37;16.3439417;-89.4242283;516;6;1.0;1.4,;29;30;0;;
06/12/2018,;09:04:47;16.3439167;-89.4242217;492;9;0.8;1.2,;29;9;0;;
06/12/2018,;09:19:53;16.3440317;-89.42418;484;6;1.1;1.4,;30;5;0;;
06/12/2018,;09:35:04;16.3437483;-89.4243967;484;7;1.0;1.3,;30;9;0;;
06/12/2018,;09:50:19;16.343845;-89.4244233;460;7;1.1;1.4,;30;15;0;;
06/12/2018,;10:05:32;16.3431933;-89.424315;506;8;1.0;1.3,;30;11;0;;
06/12/2018,;10:20:37;16.3441267;-89.4249717;548;6;1.3;1.6,;28;4;0;;
06/12/2018,;11:08:44;16.3439867;-89.4244283;472;7;0.9;1.2,;28;6;0;;
06/12/2018,;11:23:53;16.3439333;-89.4245683;486;8;1.0;1.3,;27;7;0;;
06/12/2018,;11:39:04;16.343975;-89.42443;480;7;1.0;1.3,;27;11;0;;
06/12/2018,;11:54:22;16.343825;-89.4242583;488;8;0.9;1.3,;27;17;0;;
06/12/2018,;12:09:32;16.3437933;-89.4242233;518;6;1.1;1.4,;27;10;0;;
06/12/2018,;12:24:43;16.34382;-89.4243833;510;6;1.1;1.5,;28;10;0;;
06/12/2018,;12:40:06;16.3439533;-89.42424;446;3;1.8;2.1,;30;22;0;;
06/12/2018,;12:55:13;16.3434267;-89.4250967;554;6;1.3;1.6,;30;6;0;;
06/12/2018,;13:10:29;16.34395;-89.4245667;472;9;0.8;1.2,;30;14;0;;
06/12/2018,;13:25:57;16.34433;-89.4254817;440;6;2.0;2.2,;30;27;0;;
06/12/2018,;13:41:07;16.3438883;-89.4244;492;9;0.9;1.2,;30;9;0;;
06/12/2018,;13:56:16;16.3438083;-89.4244233;550;7;1.3;1.5,;30;8;0;;
06/12/2018,;14:11:54;16.3438983;-89.4246183;538;6;1.4;1.6,;30;36;0;;
06/12/2018,;14:27:51;16.34342;-89.4245267;470;6;1.7;1.9,;30;56;0;;
06/12/2018,;14:42:59;16.3438383;-89.4241867;436;5;1.4;1.6,;31;7;0;;
06/12/2018,;14:58:21;16.34446;-89.4235267;580;7;1.7;1.9,;31;22;0;;
06/12/2018,;15:13:36;16.3439383;-89.4241967;582;8;1.0;1.3,;31;14;0;;
06/12/2018,;15:28:40;16.3440067;-89.4245533;468;9;0.9;1.3,;31;3;0;;
06/12/2018,;15:43:53;16.3441667;-89.4240433;628;6;1.2;1.6,;32;12;0;;
06/12/2018,;15:59:00;16.34363;-89.4245567;600;7;1.0;1.4,;32;6;0;;
06/12/2018,;16:14:08;16.3437333;-89.4246033;578;7;1.0;1.4,;32;8;0;;
06/12/2018,;16:29:15;16.3435083;-89.424835;540;6;1.3;1.6,;32;6;0;;
06/12/2018,;16:44:38;16.3433817;-89.4238583;352;6;1.4;1.7,;34;23;0;;
06/12/2018,;16:59:44;16.3439633;-89.4242883;480;9;1.2;1.4,;34;4;0;;
06/12/2018,;17:14:55;16.34399;-89.423725;548;6;1.6;1.8,;34;10;0;;
06/12/2018,;17:30:04;16.344495;-89.4248633;590;6;2.0;2.2,;34;8;0;;
06/12/2018,;17:45:11;16.3454283;-89.4249933;690;6;2.1;2.3,;34;6;0;;
06/12/2018,;18:49:56;16.34414;-89.4246583;474;6;1.3;1.6,;33;12;0;;
06/12/2018,;19:21:35;16.3440633;-89.4244167;522;6;1.2;1.5,;33;7;0;;
06/12/2018,;19:37:31;16.3437533;-89.4243167;510;10;0.7;1.0,;32;55;0;;
06/12/2018,;19:52:50;16.3438833;-89.4246783;454;6;1.1;1.4,;31;18;0;;
06/12/2018,;20:24:51;16.3441383;-89.4246283;498;7;1.2;1.4,;31;30;0;;
06/12/2018,;20:40:02;16.34397;-89.424385;500;6;1.3;1.5,;31;11;0;;
06/12/2018,;20:55:13;16.34395;-89.4243283;548;6;1.3;1.6,;31;10;0;;
06/12/2018,;21:10:26;16.343845;-89.4244467;458;6;1.1;1.5,;31;11;0;;
06/12/2018,;21:25:51;16.3439033;-89.4243183;428;6;1.1;1.4,;30;24;0;;
06/12/2018,;21:41:10;16.3440133;-89.4243733;524;6;1.1;1.5,;30;18;0;;
06/12/2018,;21:56:15;16.3438883;-89.4243683;462;6;1.2;1.5,;30;4;0;;
06/12/2018,;22:11:34;16.3437317;-89.4243083;530;5;2.8;3.0,;30;17;0;;
06/12/2018,;22:27:01;16.343835;-89.4243467;492;7;1.1;1.4,;30;26;0;;
06/12/2018,;22:42:08;16.3437433;-89.424445;548;6;1.5;1.8,;30;6;0;;
