Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, Temperature [C], Speed [km/h], TTFF, SNR, tbd
02/05/2019, 15:09:13, , , , , , , , Battery Voltage =  4V
02/05/2019, 15:24:19, 1.714455, 33.6293133, 1112, 5, 1.7, 1.9, 33, 3.704, 6, 0, 0
02/05/2019, 15:39:25, 1.7136867, 33.629015, 1062, 7, 1.1, 1.4, 32, 0, 5, 0, 0
02/05/2019, 15:55:07, 1.7142217, 33.6290133, 1064, 8, 0.9, 1.9, 32, 0, 41, 0, 0
02/05/2019, 16:10:12, 1.7144817, 33.6289033, 1144, 10, 0.7, 1.1, 31, 0, 5, 0, 0
02/05/2019, 16:10:12, , , , , , , , Battery Voltage =  4V
02/05/2019, 16:25:23, 1.7142733, 33.62886, 1088, 6, 1.2, 1.4, 31, 0, 10, 0, 0
02/05/2019, 16:40:38, 1.7142983, 33.628965, 1088, 6, 1.3, 1.6, 31, 1.852, 15, 0, 0
02/05/2019, 16:56:08, 1.71433, 33.62882, 1078, 5, 1.5, 1.7, 32, 0, 28, 0, 0
02/05/2019, 17:11:53, 1.7143417, 33.62898, 1102, 6, 1.0, 1.4, 32, 0, 44, 0, 0
02/05/2019, 17:11:53, , , , , , , , Battery Voltage =  4V
02/05/2019, 17:27:40, 1.7143417, 33.628835, 952, 6, 1.0, 3.6, 31, 0, 46, 0, 0
02/05/2019, 17:42:58, 1.7144783, 33.62897, 1078, 6, 1.3, 1.6, 31, 0, 17, 0, 0
02/05/2019, 17:58:39, 1.7141317, 33.629115, 1112, 6, 1.0, 1.4, 31, 0, 40, 0, 0
02/05/2019, 18:13:56, 1.714305, 33.6288917, 1244, 6, 1.0, 1.4, 32, 0, 17, 0, 0
02/05/2019, 18:13:56, , , , , , , , Battery Voltage =  4V
02/05/2019, 18:29:08, 1.7143383, 33.6290333, 1158, 3, 6.5, 6.5, 31, 0, 11, 0, 0
02/05/2019, 18:44:18, 1.7141683, 33.6289767, 1140, 6, 1.3, 1.6, 30, 5.556, 10, 0, 0
02/05/2019, 18:59:23, 1.71436, 33.62905, 1142, 7, 1.0, 1.4, 30, 0, 4, 0, 0
02/05/2019, 19:15:38, 1.7139883, 33.6294083, 1136, 5, 1.9, 2.1, 30, 1.852, 63, 0, 0
02/05/2019, 19:15:38, , , , , , , , Battery Voltage =  4V
02/05/2019, 19:32:09, , , , , , , , No position found
02/05/2019, 19:48:39, , , , , , , , No position found
02/05/2019, 20:04:20, 1.7141067, 33.62917, 1100, 10, 0.7, 1.1, 31, 0, 40, 0, 0
02/05/2019, 20:04:20, , , , , , , , Battery Voltage =  4V
02/05/2019, 20:19:31, 1.714025, 33.62953, 1084, 4, 1.9, 2.2, 31, 1.852, 10, 0, 0
02/05/2019, 20:35:33, 1.714095, 33.6290633, 1150, 4, 1.9, 2.1, 32, 5.556, 61, 0, 0
02/05/2019, 20:50:37, 1.7142633, 33.6292867, 1116, 5, 1.3, 1.5, 32, 0, 4, 0, 0
02/05/2019, 21:05:41, 1.7139633, 33.629255, 1094, 5, 1.3, 1.5, 31, 0, 4, 0, 0
02/05/2019, 21:05:41, , , , , , , , Battery Voltage =  4V
02/05/2019, 21:20:46, 1.7140317, 33.629225, 1102, 8, 0.9, 1.2, 31, 0, 4, 0, 0
02/05/2019, 21:35:50, 1.71408, 33.6291683, 1104, 7, 0.9, 1.2, 31, 0, 4, 0, 0
02/05/2019, 21:50:56, 1.7139667, 33.6291933, 1104, 9, 0.8, 1.1, 30, 0, 5, 0, 0
02/05/2019, 22:07:27, , , , , , , , No position found
02/05/2019, 22:07:27, , , , , , , , Battery Voltage =  4V
02/05/2019, 22:23:57, , , , , , , , No position found
02/05/2019, 22:40:28, , , , , , , , No position found
02/05/2019, 22:55:55, 1.7141717, 33.6291333, 1108, 6, 1.2, 1.5, 33, 0, 27, 0, 0
02/05/2019, 23:11:00, 1.7141583, 33.6291067, 1098, 7, 0.9, 1.3, 32, 0, 5, 0, 0
02/05/2019, 23:11:01, , , , , , , , Battery Voltage =  4V
02/05/2019, 23:26:07, 1.7141, 33.6289717, 1102, 9, 0.9, 1.3, 30, 0, 6, 0, 0
02/05/2019, 23:41:18, 1.71396, 33.6291333, 1124, 6, 1.3, 1.6, 30, 1.852, 11, 0, 0
02/05/2019, 23:56:25, 1.7141467, 33.62904, 1124, 7, 1.0, 1.3, 30, 0, 6, 0, 0
02/06/2019, 00:12:07, 1.7141017, 33.629145, 1096, 9, 0.9, 1.2, 30, 0, 41, 0, 0
02/06/2019, 00:12:07, , , , , , , , Battery Voltage =  4V
02/06/2019, 00:27:12, 1.7141067, 33.6290683, 1114, 7, 1.1, 1.4, 30, 0, 5, 0, 0
02/06/2019, 00:42:18, 1.714045, 33.6292683, 1102, 6, 1.2, 1.5, 30, 0, 5, 0, 0
02/06/2019, 00:57:26, 1.71405, 33.6288267, 1158, 5, 1.5, 1.8, 30, 0, 8, 0, 0
02/06/2019, 01:12:34, 1.714075, 33.62907, 1112, 8, 1.0, 1.3, 30, 0, 7, 0, 0
02/06/2019, 01:12:34, , , , , , , , Battery Voltage =  4V
02/06/2019, 01:27:43, 1.7140133, 33.62914, 1102, 7, 1.3, 1.5, 30, 0, 9, 0, 0
02/06/2019, 01:42:57, 1.7140183, 33.6292433, 1130, 6, 1.5, 1.7, 30, 0, 13, 0, 0
02/06/2019, 01:58:14, 1.71392, 33.6294767, 1114, 6, 1.1, 1.4, 30, 0, 17, 0, 0
02/06/2019, 02:14:45, , , , , , , , No position found
02/06/2019, 02:14:45, , , , , , , , Battery Voltage =  4V
02/06/2019, 02:29:50, 1.7140967, 33.6291783, 1114, 8, 0.9, 1.2, 31, 0, 5, 0, 0
02/06/2019, 02:45:14, 1.71387, 33.6294483, 1160, 7, 0.9, 1.2, 30, 0, 23, 0, 0
02/06/2019, 03:00:21, 1.714035, 33.6292183, 1100, 6, 1.2, 1.5, 30, 0, 7, 0, 0
02/06/2019, 03:00:21, , , , , , , , Battery Voltage =  4V
02/06/2019, 03:15:27, 1.7140933, 33.6291383, 1086, 9, 0.8, 1.2, 30, 1.852, 5, 0, 0
02/06/2019, 03:30:42, 1.71415, 33.628985, 1100, 8, 0.9, 1.2, 32, 0, 15, 0, 0
02/06/2019, 03:45:48, 1.71433, 33.6290717, 1112, 8, 0.9, 1.2, 30, 1.852, 5, 0, 0
02/06/2019, 04:00:53, 1.7143767, 33.6289683, 1118, 8, 0.8, 1.2, 27, 1.852, 4, 0, 0
02/06/2019, 04:00:53, , , , , , , , Battery Voltage =  4V
02/06/2019, 04:16:35, 1.7140317, 33.6291733, 1144, 11, 0.7, 1.1, 27, 0, 41, 0, 0
02/06/2019, 04:31:40, 1.7145333, 33.62872, 1024, 7, 0.8, 1.2, 27, 0, 5, 0, 0
02/06/2019, 04:46:45, 1.7139467, 33.6293733, 1226, 6, 1.7, 1.9, 28, 0, 4, 0, 0
02/06/2019, 05:01:49, 1.7143567, 33.629165, 1138, 7, 0.9, 1.3, 29, 0, 4, 0, 0
02/06/2019, 05:01:49, , , , , , , , Battery Voltage =  4V
02/06/2019, 05:16:54, 1.7137783, 33.62955, 1190, 9, 0.7, 1.2, 30, 1.852, 4, 0, 0
02/06/2019, 05:32:07, 1.7135683, 33.62978, 1242, 8, 0.8, 1.2, 29, 0, 12, 0, 0
02/06/2019, 05:47:14, 1.7139117, 33.629035, 1364, 6, 1.7, 2.0, 30, 0, 6, 0, 0
02/06/2019, 06:02:24, 1.7143167, 33.6291033, 1064, 8, 0.8, 1.2, 30, 0, 10, 0, 0
02/06/2019, 06:02:24, , , , , , , , Battery Voltage =  4V
02/06/2019, 06:18:06, 1.7143683, 33.6290917, 1112, 9, 0.9, 1.2, 30, 0, 40, 0, 0
02/06/2019, 06:33:12, 1.7147933, 33.6291283, 994, 5, 1.4, 1.7, 30, 0, 6, 0, 0
02/06/2019, 06:49:33, 1.714495, 33.6295167, 1034, 4, 3.4, 3.5, 30, 3.704, 63, 0, 0
02/06/2019, 07:06:04, , , , , , , , No position found
02/06/2019, 07:06:04, , , , , , , , Battery Voltage =  4V
02/06/2019, 07:21:08, 1.714525, 33.6291717, 1158, 7, 1.5, 1.7, 31, 1.852, 4, 0, 0
02/06/2019, 07:37:39, , , , , , , , No position found
02/06/2019, 07:54:09, , , , , , , , No position found
02/06/2019, 08:09:19, 1.7130767, 33.62881, 528, 4, 2.1, 2.3, 30, 0, 10, 0, 0
02/06/2019, 08:09:19, , , , , , , , Battery Voltage =  4V
02/06/2019, 08:25:01, 1.7139, 33.629155, 1110, 12, 0.7, 1.0, 31, 1.852, 41, 0, 0
02/06/2019, 08:40:53, 1.714185, 33.6293083, 1158, 4, 3.2, 3.3, 31, 11.112, 52, 0, 0
02/06/2019, 08:56:57, 1.7144467, 33.6298167, 1400, 4, 3.1, 3.3, 32, 1.852, 62, 0, 0
02/06/2019, 09:12:32, 1.7144333, 33.6291433, 1128, 6, 1.0, 1.4, 31, 0, 35, 0, 0
02/06/2019, 09:12:33, , , , , , , , Battery Voltage =  4V
02/06/2019, 09:28:00, 1.7136167, 33.6289683, 866, 4, 3.1, 3.3, 30, 3.704, 27, 0, 0
02/06/2019, 09:43:16, 1.71429, 33.629095, 1060, 4, 3.2, 3.3, 30, 3.704, 16, 0, 0
02/06/2019, 09:58:41, 1.71426, 33.62912, 1072, 4, 3.2, 3.4, 30, 3.704, 25, 0, 0
02/06/2019, 10:13:47, 1.7138333, 33.62918, 1088, 7, 1.0, 1.3, 32, 0, 5, 0, 0
02/06/2019, 10:13:48, , , , , , , , Battery Voltage =  4V
02/06/2019, 10:29:29, 1.7144783, 33.629265, 1114, 9, 0.8, 1.1, 33, 0, 41, 0, 0
02/06/2019, 10:44:41, 1.71462, 33.6290067, 1072, 6, 1.0, 1.3, 33, 0, 12, 0, 0
02/06/2019, 10:59:56, 1.7141433, 33.6290483, 1090, 5, 1.8, 2.0, 33, 0, 14, 0, 0
02/06/2019, 11:15:10, 1.7143717, 33.6290233, 1110, 5, 1.3, 1.6, 33, 0, 14, 0, 0
02/06/2019, 11:15:11, , , , , , , , Battery Voltage =  4V
02/06/2019, 11:30:21, 1.7144533, 33.6291333, 1164, 7, 0.9, 1.2, 33, 0, 10, 0, 0
02/06/2019, 11:45:28, 1.7143617, 33.629025, 1132, 8, 0.9, 1.2, 33, 0, 7, 0, 0
02/06/2019, 12:00:34, 1.7138933, 33.6290083, 1004, 6, 1.1, 1.5, 33, 1.852, 5, 0, 0
02/06/2019, 12:00:34, , , , , , , , Battery Voltage =  4V
02/06/2019, 12:17:04, , , , , , , , No position found
02/06/2019, 12:32:46, 1.7145317, 33.6291167, 1146, 6, 1.3, 1.5, 31, 0, 40, 0, 0
02/06/2019, 12:47:56, 1.7143233, 33.6290883, 1114, 5, 1.5, 1.8, 32, 0, 10, 0, 0
02/06/2019, 13:03:01, 1.714375, 33.6293, 1104, 7, 1.0, 1.3, 34, 1.852, 4, 0, 0
02/06/2019, 13:03:01, , , , , , , , Battery Voltage =  4V
02/06/2019, 13:18:22, 1.7146833, 33.6292017, 1122, 6, 1.9, 2.1, 32, 0, 21, 0, 0
02/06/2019, 13:33:28, 1.7143967, 33.6291517, 1110, 6, 1.4, 1.6, 32, 0, 5, 0, 0
02/06/2019, 13:48:43, 1.71428, 33.6291383, 1112, 5, 3.0, 3.1, 33, 0, 15, 0, 0
02/06/2019, 14:03:49, 1.7142067, 33.6290583, 1106, 6, 1.8, 2.0, 32, 0, 5, 0, 0
02/06/2019, 14:03:49, , , , , , , , Battery Voltage =  4V
02/06/2019, 14:18:54, 1.7144633, 33.6292883, 1118, 8, 0.9, 1.2, 32, 1.852, 5, 0, 0
02/06/2019, 14:34:36, 1.71395, 33.6291017, 1114, 9, 0.8, 1.2, 33, 1.852, 41, 0, 0
02/06/2019, 14:50:41, 1.7143333, 33.6291367, 1126, 6, 1.0, 1.3, 33, 0, 63, 0, 0
02/06/2019, 15:07:11, , , , , , , , No position found
02/06/2019, 15:07:11, , , , , , , , Battery Voltage =  4V
02/06/2019, 15:22:16, 1.71444, 33.6294567, 1112, 9, 0.8, 1.1, 31, 16.668, 4, 0, 0
02/06/2019, 15:37:22, 1.7144083, 33.6291767, 1118, 5, 1.2, 1.6, 32, 0, 6, 0, 0
02/06/2019, 15:52:27, 1.7145733, 33.6292633, 1164, 8, 0.9, 1.3, 32, 5.556, 4, 0, 0
02/06/2019, 16:07:58, 1.7139183, 33.6294067, 918, 5, 1.4, 1.7, 31, 1.852, 30, 0, 0
02/06/2019, 16:07:59, , , , , , , , Battery Voltage =  4V
02/06/2019, 16:23:03, 1.7140833, 33.6293417, 1120, 6, 1.3, 1.6, 31, 1.852, 5, 0, 0
02/06/2019, 16:38:45, 1.71438, 33.6290533, 1100, 8, 0.9, 1.2, 30, 0, 41, 0, 0
02/06/2019, 16:53:52, 1.7143, 33.62866, 1010, 5, 1.1, 1.5, 30, 0, 6, 0, 0
02/06/2019, 17:08:59, 1.714375, 33.629035, 1108, 7, 1.3, 1.5, 30, 0, 7, 0, 0
02/06/2019, 17:09:00, , , , , , , , Battery Voltage =  4V
02/06/2019, 17:24:04, 1.714295, 33.6292, 1096, 4, 1.6, 1.9, 30, 18.52, 4, 0, 0
02/06/2019, 17:39:08, 1.714385, 33.6290483, 1082, 6, 1.3, 1.6, 30, 0, 4, 0, 0
02/06/2019, 17:54:17, 1.7143583, 33.628965, 1066, 5, 1.6, 1.9, 30, 0, 8, 0, 0
02/06/2019, 18:09:23, 1.7143317, 33.6291183, 1066, 6, 1.3, 1.6, 31, 0, 6, 0, 0
02/06/2019, 18:09:23, , , , , , , , Battery Voltage =  4V
02/06/2019, 18:24:28, 1.7144683, 33.6290667, 1076, 5, 2.3, 2.5, 31, 0, 4, 0, 0
02/06/2019, 18:40:10, 1.7144483, 33.629095, 1142, 9, 0.8, 1.2, 30, 0, 41, 0, 0
02/06/2019, 18:55:14, 1.714395, 33.6291517, 1128, 7, 1.0, 1.3, 30, 0, 4, 0, 0
02/06/2019, 19:10:23, 1.7138517, 33.6290867, 1044, 7, 1.0, 1.3, 30, 0, 8, 0, 0
02/06/2019, 19:10:24, , , , , , , , Battery Voltage =  4V
02/06/2019, 19:25:27, 1.71422, 33.629165, 1126, 6, 1.1, 1.4, 30, 0, 4, 0, 0
02/06/2019, 19:40:40, 1.7139717, 33.6291367, 1122, 7, 1.0, 1.3, 30, 1.852, 12, 0, 0
02/06/2019, 19:57:11, , , , , , , , No position found
02/06/2019, 20:13:41, , , , , , , , No position found
02/06/2019, 20:13:41, , , , , , , , Battery Voltage =  4V
02/06/2019, 20:30:12, , , , , , , , No position found
02/06/2019, 20:46:42, , , , , , , , No position found
02/06/2019, 21:01:55, 1.71394, 33.6291567, 1090, 8, 1.0, 1.2, 33, 0, 13, 0, 0
02/06/2019, 21:01:55, , , , , , , , Battery Voltage =  4V
02/06/2019, 21:17:08, 1.7145, 33.6291217, 1126, 7, 1.1, 1.3, 33, 1.852, 12, 0, 0
02/06/2019, 21:32:14, 1.71407, 33.6289833, 1078, 7, 1.2, 1.5, 31, 0, 6, 0, 0
02/06/2019, 21:47:31, 1.71405, 33.628605, 1070, 6, 1.4, 1.6, 31, 0, 16, 0, 0
02/06/2019, 22:02:50, 1.7141367, 33.62906, 1134, 6, 1.1, 1.4, 32, 0, 19, 0, 0
02/06/2019, 22:02:51, , , , , , , , Battery Voltage =  4V
02/06/2019, 22:17:58, 1.7141283, 33.6291283, 1106, 7, 0.9, 1.3, 32, 1.852, 7, 0, 0
02/06/2019, 22:34:29, , , , , , , , No position found
02/06/2019, 22:50:36, 1.7140467, 33.6291917, 1122, 6, 1.2, 1.5, 33, 1.852, 63, 0, 0
02/06/2019, 23:05:44, 1.7141133, 33.6290633, 1110, 6, 1.1, 1.5, 33, 0, 8, 0, 0
02/06/2019, 23:05:45, , , , , , , , Battery Voltage =  3.98V
02/06/2019, 23:20:52, 1.71407, 33.6290817, 1106, 9, 0.9, 1.3, 32, 0, 8, 0, 0
02/06/2019, 23:36:00, 1.7143067, 33.62956, 1164, 8, 1.0, 1.3, 30, 0, 7, 0, 0
02/06/2019, 23:52:31, , , , , , , , No position found
02/07/2019, 00:07:43, 1.7134633, 33.6287483, 1240, 6, 1.2, 1.5, 32, 0, 12, 0, 0
02/07/2019, 00:07:44, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 00:22:51, 1.71403, 33.6291283, 1138, 7, 1.1, 1.4, 33, 0, 8, 0, 0
02/07/2019, 00:38:01, 1.7142117, 33.6293317, 1098, 6, 1.2, 1.5, 31, 1.852, 9, 0, 0
02/07/2019, 00:53:43, 1.71401, 33.6294383, 1114, 6, 1.6, 1.8, 32, 1.852, 41, 0, 0
02/07/2019, 01:10:13, , , , , , , , No position found
02/07/2019, 01:10:13, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 01:25:18, 1.71399, 33.629305, 1114, 5, 1.5, 1.8, 32, 11.112, 5, 0, 0
02/07/2019, 01:40:26, 1.7139583, 33.6292483, 1108, 6, 1.5, 1.7, 30, 0, 7, 0, 0
02/07/2019, 01:55:31, 1.7140667, 33.6292317, 1128, 7, 1.0, 1.4, 30, 0, 5, 0, 0
02/07/2019, 02:10:57, 1.714065, 33.6292033, 1074, 6, 1.2, 1.5, 30, 0, 24, 0, 0
02/07/2019, 02:10:57, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 02:26:05, 1.7139783, 33.6291133, 1118, 7, 0.9, 1.3, 30, 0, 8, 0, 0
02/07/2019, 02:41:12, 1.7143983, 33.62908, 1132, 8, 0.9, 1.2, 30, 0, 6, 0, 0
02/07/2019, 02:57:43, , , , , , , , No position found
02/07/2019, 03:14:13, , , , , , , , No position found
02/07/2019, 03:14:13, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 03:30:11, 1.7140917, 33.6290983, 1158, 6, 1.1, 1.4, 30, 0, 57, 0, 0
02/07/2019, 03:46:41, , , , , , , , No position found
02/07/2019, 04:01:46, 1.7151867, 33.6287233, 1338, 7, 1.0, 1.4, 29, 0, 5, 0, 0
02/07/2019, 04:01:46, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 04:16:53, 1.714355, 33.6288933, 1078, 7, 1.1, 1.4, 28, 0, 6, 0, 0
02/07/2019, 04:33:10, 1.713985, 33.6292067, 1094, 8, 0.8, 1.2, 29, 1.852, 63, 0, 0
02/07/2019, 04:48:15, 1.7142667, 33.6289567, 1028, 5, 1.5, 1.7, 28, 0, 4, 0, 0
02/07/2019, 05:03:56, 1.7138167, 33.6290617, 1070, 11, 0.7, 1.1, 29, 0, 40, 0, 0
02/07/2019, 05:03:56, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 05:19:00, 1.7140567, 33.6292133, 1070, 6, 1.6, 1.8, 29, 3.704, 4, 0, 0
02/07/2019, 05:34:07, 1.7142383, 33.6293317, 1094, 5, 2.2, 2.4, 30, 1.852, 6, 0, 0
02/07/2019, 05:49:12, 1.714265, 33.628915, 1080, 6, 1.2, 1.5, 30, 1.852, 5, 0, 0
02/07/2019, 06:04:17, 1.7143983, 33.6292733, 1090, 6, 2.0, 2.2, 31, 0, 4, 0, 0
02/07/2019, 06:04:17, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 06:19:23, 1.7143483, 33.62928, 1090, 8, 1.1, 1.3, 31, 0, 6, 0, 0
02/07/2019, 06:34:30, 1.71415, 33.6292283, 1084, 7, 1.2, 1.5, 31, 0, 6, 0, 0
02/07/2019, 06:49:36, 1.7143767, 33.6292717, 1076, 5, 1.5, 1.8, 31, 0, 5, 0, 0
02/07/2019, 07:05:18, 1.714325, 33.6290217, 1110, 10, 0.8, 1.1, 32, 0, 41, 0, 0
02/07/2019, 07:05:19, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 07:21:49, , , , , , , , No position found
02/07/2019, 07:36:53, 1.7143667, 33.6291183, 1114, 5, 2.0, 2.2, 31, 27.78, 4, 0, 0
02/07/2019, 07:52:04, 1.71438, 33.6290917, 1076, 6, 1.6, 3.3, 33, 0, 11, 0, 0
02/07/2019, 08:07:12, 1.7143067, 33.6291333, 1082, 6, 1.1, 1.4, 33, 0, 7, 0, 0
02/07/2019, 08:07:13, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 08:22:25, 1.7142217, 33.6291483, 1184, 6, 1.0, 1.4, 32, 0, 13, 0, 0
02/07/2019, 08:37:42, 1.71431, 33.629285, 1190, 8, 0.8, 1.2, 32, 0, 16, 0, 0
02/07/2019, 08:52:46, 1.7146867, 33.628975, 1118, 7, 1.0, 1.3, 32, 0, 4, 0, 0
02/07/2019, 09:08:28, 1.7144033, 33.6291117, 1092, 8, 0.8, 1.3, 32, 0, 41, 0, 0
02/07/2019, 09:08:29, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 09:23:52, 1.7143067, 33.6290617, 1072, 4, 2.5, 2.7, 31, 1.852, 23, 0, 0
02/07/2019, 09:40:23, , , , , , , , No position found
02/07/2019, 09:56:53, , , , , , , , No position found
02/07/2019, 10:12:18, 1.7145983, 33.6292817, 1162, 5, 1.8, 2.0, 32, 1.852, 25, 0, 0
02/07/2019, 10:12:19, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 10:27:22, 1.7142917, 33.6291983, 1106, 7, 0.9, 1.3, 31, 0, 4, 0, 0
02/07/2019, 10:42:29, 1.7144333, 33.6292017, 1122, 6, 1.5, 1.8, 33, 0, 6, 0, 0
02/07/2019, 10:57:43, 1.7148083, 33.6294017, 1192, 5, 1.8, 2.0, 34, 1.852, 14, 0, 0
02/07/2019, 11:14:13, , , , , , , , No position found
02/07/2019, 11:14:13, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 11:29:19, 1.7142783, 33.62967, 1226, 6, 1.1, 1.4, 33, 0, 5, 0, 0
02/07/2019, 11:44:29, 1.7144, 33.62939, 1192, 7, 0.9, 1.2, 32, 0, 9, 0, 0
02/07/2019, 11:59:33, 1.7143417, 33.629015, 1086, 9, 0.8, 1.2, 32, 0, 4, 0, 0
02/07/2019, 12:14:39, 1.7140917, 33.6291367, 1064, 5, 1.4, 1.7, 34, 0, 5, 0, 0
02/07/2019, 12:14:39, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 12:29:53, 1.7141667, 33.6293767, 1138, 6, 1.1, 1.4, 33, 0, 14, 0, 0
02/07/2019, 12:44:58, 1.7141133, 33.6293467, 1060, 6, 1.3, 1.6, 34, 0, 4, 0, 0
02/07/2019, 13:00:13, 1.7129683, 33.6299617, 1236, 12, 0.6, 1.0, 34, 0, 15, 0, 0
02/07/2019, 13:00:13, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 13:15:55, 1.7142567, 33.629135, 1084, 11, 0.7, 1.0, 33, 0, 40, 0, 0
02/07/2019, 13:32:26, , , , , , , , No position found
02/07/2019, 13:48:56, , , , , , , , No position found
02/07/2019, 14:04:07, 1.7127883, 33.6306, 882, 5, 3.0, 3.1, 32, 0, 11, 0, 0
02/07/2019, 14:04:08, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 14:19:24, 1.7143283, 33.629045, 1090, 6, 1.2, 1.5, 32, 1.852, 16, 0, 0
02/07/2019, 14:34:28, 1.71424, 33.6289467, 1108, 9, 0.8, 1.1, 32, 0, 4, 0, 0
02/07/2019, 14:49:36, 1.7141133, 33.628995, 1112, 9, 0.8, 1.1, 32, 0, 7, 0, 0
02/07/2019, 15:04:41, 1.71368, 33.6291633, 1092, 7, 1.0, 1.3, 30, 0, 5, 0, 0
02/07/2019, 15:04:41, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 15:20:23, 1.71421, 33.6290617, 1086, 9, 0.8, 1.8, 30, 0, 40, 0, 0
02/07/2019, 15:35:28, 1.7143117, 33.6291017, 1134, 7, 1.0, 1.3, 30, 0, 5, 0, 0
02/07/2019, 15:50:33, 1.71429, 33.62908, 1086, 9, 0.8, 1.2, 30, 1.852, 4, 0, 0
02/07/2019, 16:06:13, 1.71412, 33.6290417, 1072, 5, 1.8, 2.0, 30, 3.704, 39, 0, 0
02/07/2019, 16:06:13, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 16:21:21, 1.71425, 33.6292733, 1090, 8, 0.9, 1.2, 30, 0, 8, 0, 0
02/07/2019, 16:36:31, 1.7143033, 33.6290683, 1098, 7, 1.0, 1.3, 30, 0, 10, 0, 0
02/07/2019, 16:51:36, 1.7144083, 33.629025, 1112, 7, 1.1, 1.4, 29, 0, 4, 0, 0
02/07/2019, 17:06:40, 1.7142983, 33.6290967, 1100, 7, 1.0, 1.3, 30, 0, 4, 0, 0
02/07/2019, 17:06:41, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 17:22:22, 1.7143383, 33.6290967, 1100, 8, 0.9, 1.9, 30, 0, 40, 0, 0
02/07/2019, 17:37:26, 1.7144117, 33.6291267, 1092, 6, 1.3, 1.6, 30, 0, 4, 0, 0
02/07/2019, 17:52:31, 1.71446, 33.6290367, 1092, 8, 0.9, 1.2, 30, 0, 4, 0, 0
02/07/2019, 18:07:35, 1.7143083, 33.6293233, 1094, 5, 1.5, 1.7, 30, 0, 4, 0, 0
02/07/2019, 18:07:35, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 18:22:42, 1.7144033, 33.6292167, 1112, 5, 1.5, 1.8, 30, 1.852, 5, 0, 0
02/07/2019, 18:37:46, 1.7141667, 33.6291083, 1056, 6, 1.1, 1.4, 30, 5.556, 4, 0, 0
02/07/2019, 18:52:53, 1.7143367, 33.6288567, 1126, 8, 0.9, 1.3, 30, 0, 6, 0, 0
02/07/2019, 19:07:58, 1.7139833, 33.6289967, 1116, 6, 1.1, 1.4, 29, 1.852, 5, 0, 0
02/07/2019, 19:07:58, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 19:23:40, 1.7140817, 33.6291333, 1108, 9, 0.8, 1.1, 30, 0, 41, 0, 0
02/07/2019, 19:38:56, 1.7142033, 33.62927, 1112, 5, 1.6, 1.9, 30, 0, 16, 0, 0
02/07/2019, 19:54:19, 1.7137583, 33.6291833, 1082, 7, 1.0, 1.3, 32, 1.852, 22, 0, 0
02/07/2019, 20:09:23, 1.71441, 33.6292633, 1130, 6, 1.1, 1.4, 30, 1.852, 4, 0, 0
02/07/2019, 20:09:23, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 20:25:53, , , , , , , , No position found
02/07/2019, 20:41:38, 1.7142367, 33.6289583, 1142, 6, 1.1, 1.5, 31, 1.852, 43, 0, 0
02/07/2019, 20:56:57, 1.714105, 33.6291033, 1076, 6, 1.3, 1.6, 32, 0, 18, 0, 0
02/07/2019, 21:12:04, 1.7140167, 33.629155, 1104, 8, 0.9, 1.3, 31, 0, 7, 0, 0
02/07/2019, 21:12:04, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 21:27:46, 1.7141283, 33.6291233, 1110, 10, 0.7, 1.1, 30, 0, 41, 0, 0
02/07/2019, 21:44:17, , , , , , , , No position found
02/07/2019, 21:59:24, 1.7139367, 33.629275, 1102, 6, 1.6, 1.9, 31, 0, 7, 0, 0
02/07/2019, 22:14:29, 1.7141283, 33.6292, 1116, 6, 1.1, 1.4, 31, 0, 5, 0, 0
02/07/2019, 22:14:29, , , , , , , , Battery Voltage =  3.98V
02/07/2019, 22:29:34, 1.7141, 33.6292, 1112, 6, 1.2, 1.5, 30, 0, 4, 0, 0
02/07/2019, 22:44:39, 1.7140983, 33.629145, 1146, 7, 0.9, 1.3, 30, 0, 5, 0, 0
02/07/2019, 22:59:47, 1.714155, 33.629, 1084, 6, 1.4, 1.7, 30, 0, 7, 0, 0
02/07/2019, 23:14:54, 1.7140917, 33.629145, 1126, 7, 1.0, 1.3, 31, 0, 7, 0, 0
